CustomerID,Frequency,TotalQuantity,Monetary,LastPurchase,Recency,Churn,AvgOrderValue,PurchaseIntensity,CustomerLifetime
14040.0,12,1554,3614.92,2011-10-30 12:42:00,40,0,301.24333333333334,0.2926829268292683,330
14041.0,1,94,141.41,2011-03-18 13:25:00,265,1,141.41,0.0037593984962406013,265
14044.0,4,308,652.82,2011-11-13 12:05:00,26,0,163.205,0.14814814814814814,309
14045.0,4,535,1659.75,2011-08-22 15:27:00,108,0,414.9375,0.03669724770642202,373
14046.0,1,460,154.99,2011-02-28 14:48:00,283,1,154.99,0.0035211267605633804,283
14047.0,5,381,1308.61,2011-12-01 11:43:00,8,0,261.722,0.5555555555555556,372
14048.0,1,288,409.93,2011-02-07 14:53:00,304,1,409.93,0.003278688524590164,304
14049.0,4,3870,5681.72,2011-11-23 12:20:00,16,0,1420.43,0.23529411764705882,317
14050.0,2,689,746.36,2011-11-08 10:00:00,31,0,373.18,0.0625,105
14051.0,23,3756,15610.39,2011-12-09 10:20:00,0,0,678.7126086956522,23.0,366
14052.0,1,89,225.36,2011-11-20 12:30:00,19,0,225.36,0.05,19
14053.0,2,215,260.25,2011-08-07 14:27:00,123,0,130.125,0.016129032258064516,159
14054.0,1,62,92.46,2011-10-05 15:49:00,64,0,92.46,0.015384615384615385,64
14055.0,1,216,725.6400000000001,2011-08-25 15:04:00,105,0,725.6400000000001,0.009433962264150943,105
14056.0,23,4273,8214.65,2011-12-08 13:36:00,0,0,357.1586956521739,23.0,283
14057.0,17,4876,6217.96,2011-11-16 10:32:00,23,0,365.76235294117646,0.7083333333333334,360
14059.0,1,128,183.6,2011-03-18 10:06:00,266,1,183.6,0.003745318352059925,266
14060.0,19,5386,6140.42,2011-12-05 12:29:00,4,0,323.18,3.8,372
14062.0,12,5593,10464.85,2011-11-30 10:04:00,9,0,872.0708333333333,1.2,363
14064.0,5,1788,1353.74,2011-11-10 13:14:00,28,0,270.748,0.1724137931034483,273
14066.0,1,45,152.55,2011-03-18 12:21:00,266,1,152.55,0.003745318352059925,266
14067.0,2,361,374.7,2011-10-07 10:21:00,63,0,187.35,0.03125,96
14068.0,1,73,265.85,2011-01-23 16:02:00,319,1,265.85,0.003125,319
14071.0,8,995,1438.82,2011-12-06 12:27:00,3,0,179.8525,2.0,264
14073.0,1,130,151.04,2011-11-07 15:49:00,31,0,151.04,0.03125,31
14075.0,3,754,942.26,2011-12-05 08:38:00,4,0,314.08666666666664,0.6,260
14076.0,1,81,122.47,2011-08-02 15:19:00,128,0,122.47,0.007751937984496124,128
14077.0,5,268,499.42,2011-10-30 12:35:00,40,0,99.884,0.12195121951219512,273
14078.0,6,310,1049.37,2011-08-30 12:16:00,101,0,174.89499999999998,0.058823529411764705,372
14079.0,1,301,375.1,2011-08-07 12:10:00,124,0,375.1,0.008,124
14080.0,1,48,45.6,2011-11-07 11:09:00,32,0,45.6,0.030303030303030304,32
14081.0,2,596,934.52,2011-02-10 16:17:00,301,1,467.26,0.006622516556291391,368
14082.0,1,110,182.25,2010-12-10 11:02:00,364,1,182.25,0.0027397260273972603,364
14083.0,9,732,1018.43,2011-12-05 13:14:00,3,0,113.15888888888888,2.25,371
14085.0,18,3184,4448.54,2011-12-07 13:46:00,1,0,247.14111111111112,9.0,368
14087.0,1,251,194.42,2011-12-07 12:41:00,2,0,194.42,0.3333333333333333,2
14088.0,13,12665,50491.81,2011-11-29 16:16:00,9,0,3883.9853846153846,1.3,321
14089.0,1,134,161.0,2011-10-14 10:38:00,56,0,161.0,0.017543859649122806,56
14090.0,1,72,76.32000000000001,2011-01-19 10:51:00,324,1,76.32000000000001,0.003076923076923077,324
14092.0,14,2066,4076.91,2011-12-02 12:13:00,7,0,291.2078571428571,1.75,357
14093.0,1,406,442.85,2011-11-27 16:27:00,11,0,442.85,0.08333333333333333,11
14096.0,17,16352,65164.79,2011-12-05 17:17:00,3,0,3833.2229411764706,4.25,101
14098.0,1,104,147.35,2011-11-03 10:13:00,36,0,147.35,0.02702702702702703,36
14099.0,11,2179,3104.17,2011-11-23 13:53:00,15,0,282.1972727272727,0.6875,354
14100.0,1,64,194.9,2011-07-25 11:01:00,137,0,194.9,0.007246376811594203,137
14101.0,6,6942,5976.79,2011-09-27 12:28:00,73,0,996.1316666666667,0.08108108108108109,325
14102.0,5,961,1360.28,2011-12-04 15:38:00,4,0,272.056,1.0,44
14104.0,2,72,216.21,2011-07-08 12:50:00,154,1,108.105,0.012903225806451613,165
14105.0,1,800,1266.23,2011-04-14 17:58:00,238,1,1266.23,0.0041841004184100415,238
14107.0,7,1793,2703.23,2011-10-19 12:12:00,51,0,386.17571428571426,0.1346153846153846,363
14108.0,2,381,597.91,2011-11-09 10:41:00,30,0,298.955,0.06451612903225806,101
14109.0,1,88,144.2,2011-09-28 10:18:00,72,0,144.2,0.0136986301369863,72
14110.0,12,2445,5683.15,2011-12-06 12:26:00,3,0,473.5958333333333,3.0,266
14111.0,4,458,692.85,2011-11-25 13:44:00,13,0,173.2125,0.2857142857142857,241
14112.0,7,1651,2915.15,2011-11-17 12:30:00,22,0,416.45,0.30434782608695654,275
14113.0,4,745,1840.42,2011-12-06 12:18:00,3,0,460.105,1.0,354
14114.0,2,101,386.53,2011-03-11 09:42:00,273,1,193.265,0.0072992700729927005,330
14116.0,5,707,1382.74,2011-11-20 10:29:00,19,0,276.548,0.25,121
14117.0,1,72,90.0,2011-07-19 09:49:00,143,1,90.0,0.006944444444444444,143
14121.0,4,2082,2780.15,2011-12-06 12:19:00,3,0,695.0375,1.0,59
14124.0,1,1618,419.58,2011-09-16 13:32:00,83,0,419.58,0.011904761904761904,83
14125.0,3,1640,2740.43,2011-11-29 12:47:00,10,0,913.4766666666666,0.2727272727272727,77
14126.0,3,508,706.1300000000001,2011-12-02 11:45:00,7,0,235.3766666666667,0.375,10
14127.0,3,321,709.71,2011-08-09 10:49:00,122,0,236.57000000000002,0.024390243902439025,310
14128.0,2,564,637.5,2011-10-10 12:00:00,60,0,318.75,0.03278688524590164,255
14129.0,5,592,1123.86,2011-12-08 11:02:00,1,0,224.772,2.5,260
14130.0,1,258,483.86,2011-01-24 16:05:00,318,1,483.86,0.003134796238244514,318
14132.0,11,3368,3586.03,2011-12-07 13:35:00,1,0,326.00272727272727,5.5,183
14133.0,3,348,605.64,2011-08-02 11:34:00,129,0,201.88,0.023076923076923078,315
14135.0,15,3850,4690.31,2011-12-08 11:38:00,1,0,312.68733333333336,7.5,372
14138.0,2,610,982.38,2011-12-08 12:44:00,1,0,491.19,1.0,63
14139.0,1,510,415.82,2011-10-24 13:34:00,45,0,415.82,0.021739130434782608,45
14140.0,2,811,935.05,2011-12-06 09:05:00,3,0,467.525,0.5,31
14141.0,4,355,915.13,2011-12-07 09:53:00,2,0,228.7825,1.3333333333333333,104
14142.0,1,313,311.81,2010-12-01 16:33:00,372,1,311.81,0.002680965147453083,372
14143.0,1,30,115.8,2011-07-29 09:48:00,133,0,115.8,0.007462686567164179,133
14145.0,4,756,3742.2,2011-10-24 12:10:00,46,0,935.55,0.0851063829787234,216
14146.0,5,2437,4191.0,2011-12-01 10:18:00,8,0,838.2,0.5555555555555556,356
14147.0,2,108,483.4,2011-09-22 18:10:00,77,0,241.7,0.02564102564102564,285
14148.0,1,16,157.2,2011-04-20 12:02:00,233,1,157.2,0.004273504273504274,233
14149.0,1,218,446.62,2011-05-03 09:44:00,220,1,446.62,0.004524886877828055,220
14150.0,2,496,658.64,2011-11-04 10:05:00,35,0,329.32,0.05555555555555555,359
14152.0,2,711,621.29,2011-09-25 12:54:00,74,0,310.645,0.02666666666666667,233
14154.0,2,465,1345.62,2011-04-14 16:26:00,238,1,672.81,0.008368200836820083,238
14155.0,1,25,118.75,2011-03-18 14:13:00,265,1,118.75,0.0037593984962406013,265
14156.0,55,57885,117379.63,2011-11-30 10:54:00,9,0,2134.175090909091,5.5,371
14157.0,2,284,432.88,2011-11-20 11:32:00,19,0,216.44,0.1,284
14158.0,1,781,507.66,2011-10-30 15:08:00,39,0,507.66,0.025,39
14159.0,11,4408,4693.01,2011-11-20 12:36:00,19,0,426.6372727272728,0.55,362
14161.0,3,455,1110.52,2011-05-08 11:41:00,215,1,370.17333333333335,0.013888888888888888,368
14162.0,2,142,289.36,2011-06-19 11:36:00,173,1,144.68,0.011494252873563218,292
14163.0,4,893,2445.91,2011-09-13 15:18:00,86,0,611.4775,0.04597701149425287,238
14164.0,2,1033,1631.77,2011-09-30 12:24:00,70,0,815.885,0.028169014084507043,80
14165.0,1,54,122.54,2011-03-09 12:39:00,275,1,122.54,0.0036231884057971015,275
14167.0,4,150,574.84,2011-10-31 14:29:00,38,0,143.71,0.10256410256410256,330
14171.0,1,167,363.79,2011-09-02 16:43:00,97,0,363.79,0.01020408163265306,97
14173.0,4,150,450.84,2011-11-29 11:54:00,10,0,112.71,0.36363636363636365,218
14174.0,1,94,134.46,2011-11-06 13:17:00,32,0,134.46,0.030303030303030304,32
14175.0,3,1515,3222.3,2011-10-11 11:55:00,59,0,1074.1000000000001,0.05,329
14176.0,4,209,576.9000000000001,2011-02-15 13:12:00,296,1,144.22500000000002,0.013468013468013467,367
14177.0,4,205,559.41,2011-09-14 15:11:00,85,0,139.8525,0.046511627906976744,179
14178.0,7,1505,1620.93,2011-12-01 12:01:00,8,0,231.5614285714286,0.7777777777777778,181
14179.0,2,330,719.78,2011-10-30 12:07:00,40,0,359.89,0.04878048780487805,51
14180.0,25,719,4748.52,2011-11-29 10:56:00,10,0,189.94080000000002,2.272727272727273,371
14184.0,1,127,452.89,2011-10-04 12:43:00,66,0,452.89,0.014925373134328358,66
14185.0,1,6,197.65,2011-01-12 13:52:00,330,1,197.65,0.0030211480362537764,330
14188.0,6,1162,2054.36,2011-11-09 12:45:00,30,0,342.3933333333334,0.1935483870967742,309
14189.0,15,3937,4654.08,2011-12-07 15:55:00,1,0,310.272,7.5,368
14191.0,13,3662,4684.76,2011-12-08 09:23:00,1,0,360.36615384615385,6.5,220
14193.0,2,445,853.39,2011-10-03 09:34:00,67,0,426.695,0.029411764705882353,269
14194.0,21,5840,11349.52,2011-12-05 10:38:00,4,0,540.4533333333334,4.2,307
14195.0,2,760,1012.0,2011-05-22 10:29:00,201,1,506.0,0.009900990099009901,251
14196.0,1,142,335.52,2011-08-25 10:25:00,106,0,335.52,0.009345794392523364,106
14198.0,4,290,701.4,2011-11-21 16:35:00,17,0,175.35,0.2222222222222222,238
14199.0,1,28,185.4,2011-05-05 13:44:00,217,1,185.4,0.0045871559633027525,217
14201.0,7,590,747.44,2011-10-10 13:27:00,59,0,106.77714285714286,0.11666666666666667,358
14204.0,1,82,161.03,2011-12-07 13:38:00,1,0,161.03,0.5,1
14205.0,2,204,466.7,2011-11-23 10:55:00,16,0,233.35,0.11764705882352941,263
14206.0,1,276,328.16,2011-04-14 16:38:00,238,1,328.16,0.0041841004184100415,238
14208.0,1,114,151.74,2011-09-06 12:48:00,94,0,151.74,0.010526315789473684,94
14209.0,6,691,2073.43,2011-11-29 10:18:00,10,0,345.57166666666666,0.5454545454545454,331
14210.0,6,760,1905.84,2011-08-26 12:36:00,105,0,317.64,0.05660377358490566,371
14211.0,9,1242,2241.1,2011-10-17 13:23:00,52,0,249.0111111111111,0.16981132075471697,294
14212.0,1,1152,1070.48,2011-09-11 12:45:00,89,0,1070.48,0.011111111111111112,89
14214.0,5,751,1004.38,2011-11-09 10:31:00,30,0,200.876,0.16129032258064516,277
14215.0,6,1358,1789.72,2011-11-28 12:19:00,11,0,298.2866666666667,0.5,367
14216.0,4,594,1839.3,2011-12-06 14:56:00,2,0,459.825,1.3333333333333333,37
14217.0,17,689,2004.98,2011-12-08 11:53:00,1,0,117.94,8.5,365
14218.0,1,160,169.48000000000002,2011-10-28 10:00:00,42,0,169.48000000000002,0.023255813953488372,42
14219.0,1,78,89.94,2011-12-05 16:23:00,3,0,89.94,0.25,3
14220.0,2,272,632.4,2011-04-06 13:23:00,246,1,316.2,0.008097165991902834,357
14221.0,9,2191,3432.8,2011-10-28 13:42:00,41,0,381.4222222222222,0.21428571428571427,338
14222.0,1,607,683.17,2011-06-15 16:42:00,176,1,683.17,0.005649717514124294,176
14223.0,3,585,991.13,2011-09-08 13:38:00,91,0,330.37666666666667,0.03260869565217391,263
14224.0,4,514,1050.12,2011-08-21 13:24:00,109,0,262.53,0.03636363636363636,319
14226.0,5,1308,2232.19,2011-11-11 11:34:00,28,0,446.438,0.1724137931034483,268
14227.0,10,1820,3350.96,2011-11-13 15:48:00,25,0,335.096,0.38461538461538464,284
14229.0,3,610,1547.2,2011-10-19 10:04:00,51,0,515.7333333333333,0.057692307692307696,333
14231.0,3,409,925.71,2011-06-09 11:05:00,183,1,308.57,0.016304347826086956,288
14232.0,5,1941,2048.07,2011-10-28 11:09:00,42,0,409.61400000000003,0.11627906976744186,264
14233.0,4,680,1462.72,2011-10-21 15:54:00,48,0,365.68,0.08163265306122448,317
14234.0,4,963,775.46,2011-11-17 17:53:00,21,0,193.865,0.18181818181818182,56
14235.0,5,1959,3144.86,2011-09-25 14:37:00,74,0,628.972,0.06666666666666667,259
14236.0,2,310,490.86,2011-09-20 09:13:00,80,0,245.43,0.024691358024691357,371
14237.0,1,38,161.0,2010-12-01 13:20:00,372,1,161.0,0.002680965147453083,372
14238.0,1,111,146.85,2011-01-17 14:40:00,325,1,146.85,0.003067484662576687,325
14239.0,11,993,2380.85,2011-10-27 14:40:00,42,0,216.4409090909091,0.2558139534883721,315
14240.0,2,418,890.34,2011-11-09 13:45:00,29,0,445.17,0.06666666666666667,225
14241.0,1,146,213.7,2011-06-09 11:46:00,183,1,213.7,0.005434782608695652,183
14242.0,2,123,280.55,2011-04-19 11:46:00,234,1,140.275,0.00851063829787234,325
14243.0,10,1221,2588.77,2011-12-01 11:12:00,8,0,258.877,1.1111111111111112,365
14245.0,2,976,1693.45,2011-05-04 08:40:00,219,1,846.725,0.00909090909090909,263
14246.0,3,804,1474.06,2011-08-21 11:50:00,110,0,491.3533333333333,0.02702702702702703,245
14247.0,1,47,136.76999999999998,2011-03-06 15:21:00,277,1,136.76999999999998,0.0035971223021582736,277
14248.0,1,102,302.58,2011-01-25 14:45:00,317,1,302.58,0.0031446540880503146,317
14250.0,3,1200,1904.05,2011-12-02 14:30:00,6,0,634.6833333333333,0.42857142857142855,88
14251.0,5,1674,2879.7000000000003,2011-12-08 08:32:00,1,0,575.94,2.5,57
14256.0,2,414,969.06,2011-03-24 13:17:00,259,1,484.53,0.007692307692307693,364
14257.0,5,1682,3099.7200000000003,2011-10-06 16:54:00,63,0,619.9440000000001,0.078125,318
14258.0,9,7100,12669.98,2011-11-30 15:27:00,8,0,1407.7755555555555,1.0,337
14259.0,1,68,120.0,2011-07-21 10:44:00,141,0,120.0,0.007042253521126761,141
14261.0,2,406,1163.45,2011-10-20 10:04:00,50,0,581.725,0.0392156862745098,78
14262.0,8,1645,2618.23,2011-12-01 14:17:00,7,0,327.27875,1.0,240
14264.0,2,70,333.97,2011-07-08 10:20:00,154,1,166.985,0.012903225806451613,245
14265.0,2,330,530.18,2011-08-22 13:32:00,108,0,265.09,0.01834862385321101,148
14267.0,3,530,1516.24,2011-06-30 10:09:00,162,1,505.41333333333336,0.018404907975460124,260
14270.0,1,197,492.65,2011-01-12 09:33:00,331,1,492.65,0.0030120481927710845,331
14271.0,1,88,112.32,2011-04-28 12:47:00,225,1,112.32,0.004424778761061947,225
14272.0,2,599,437.96,2011-09-27 10:08:00,73,0,218.98,0.02702702702702703,253
14273.0,4,264,559.97,2011-10-19 13:20:00,50,0,139.9925,0.0784313725490196,241
14276.0,3,744,1119.74,2011-09-02 09:45:00,98,0,373.24666666666667,0.030303030303030304,289
14277.0,3,1984,4216.2,2011-11-24 15:01:00,14,0,1405.3999999999999,0.2,211
14280.0,1,52,134.04,2011-05-27 10:37:00,196,1,134.04,0.005076142131979695,196
14282.0,15,2668,3729.34,2011-12-06 17:04:00,2,0,248.62266666666667,5.0,367
14284.0,2,161,595.25,2011-11-09 08:11:00,30,0,297.625,0.06451612903225806,85
14285.0,4,541,1910.01,2011-11-18 14:50:00,20,0,477.5025,0.19047619047619047,176
14286.0,3,4338,4628.75,2011-11-16 10:34:00,23,0,1542.9166666666667,0.125,242
14287.0,3,261,176.63,2011-12-01 13:25:00,7,0,58.876666666666665,0.375,198
14288.0,1,188,426.6,2011-05-10 13:22:00,212,1,426.6,0.004694835680751174,212
14289.0,6,292,911.26,2011-12-01 11:44:00,8,0,151.87666666666667,0.6666666666666666,289
14290.0,5,915,2314.65,2011-11-28 14:02:00,10,0,462.93,0.45454545454545453,361
14291.0,11,2749,3883.25,2011-12-08 10:26:00,1,0,353.02272727272725,5.5,274
14292.0,9,1663,4871.93,2011-12-02 11:50:00,7,0,541.3255555555556,1.125,282
14293.0,4,709,1046.56,2011-12-06 15:17:00,2,0,261.64,1.3333333333333333,368
14295.0,1,84,166.20000000000002,2011-10-30 15:50:00,39,0,166.20000000000002,0.025,39
14297.0,4,865,1305.33,2011-11-22 09:06:00,17,0,326.3325,0.2222222222222222,274
14298.0,44,58343,51527.3,2011-12-01 13:12:00,7,0,1171.075,5.5,359
14299.0,9,2149,3965.62,2011-12-01 16:05:00,7,0,440.6244444444444,1.125,365
14300.0,1,32,43.2,2011-11-21 08:57:00,18,0,43.2,0.05263157894736842,18
14301.0,1,606,640.14,2011-08-14 15:33:00,116,0,640.14,0.008547008547008548,116
14304.0,1,139,383.45,2011-05-01 11:50:00,222,1,383.45,0.004484304932735426,222
14305.0,3,1089,1858.96,2011-09-29 15:29:00,70,0,619.6533333333333,0.04225352112676056,134
14306.0,2,1075,2093.32,2011-10-19 13:23:00,50,0,1046.66,0.0392156862745098,85
14307.0,6,2058,2995.72,2011-09-12 09:38:00,88,0,499.28666666666663,0.06741573033707865,373
14309.0,9,1633,2352.53,2011-12-01 13:33:00,7,0,261.39222222222224,1.125,357
14311.0,1,146,310.26,2011-04-11 10:14:00,242,1,310.26,0.00411522633744856,242
14312.0,6,1012,1611.59,2011-10-24 09:46:00,46,0,268.5983333333333,0.1276595744680851,336
14314.0,1,296,120.0,2011-08-25 10:39:00,106,0,120.0,0.009345794392523364,106
14315.0,6,1021,2481.13,2011-10-26 12:06:00,44,0,413.5216666666667,0.13333333333333333,265
14317.0,1,255,508.58,2011-10-06 10:44:00,64,0,508.58,0.015384615384615385,64
14320.0,2,325,477.79,2011-05-17 09:24:00,206,1,238.895,0.00966183574879227,332
14321.0,5,2406,1530.75,2011-11-29 09:47:00,10,0,306.15,0.45454545454545453,333
14323.0,2,350,605.0600000000001,2011-08-17 11:37:00,114,0,302.53000000000003,0.017391304347826087,238
14326.0,1,103,183.85,2011-04-11 15:04:00,241,1,183.85,0.004132231404958678,241
14327.0,1,139,311.65,2011-06-29 13:58:00,162,1,311.65,0.006134969325153374,162
14329.0,7,3095,5014.84,2011-11-22 15:50:00,16,0,716.4057142857143,0.4117647058823529,328
14331.0,2,252,462.66,2011-08-07 13:17:00,123,0,231.33,0.016129032258064516,134
14332.0,3,481,866.31,2011-11-17 11:54:00,22,0,288.77,0.13043478260869565,147
14333.0,1,58,415.2,2011-10-03 10:38:00,67,0,415.2,0.014705882352941176,67
14334.0,8,1731,2552.21,2011-11-23 10:01:00,16,0,319.02625,0.47058823529411764,357
14335.0,2,379,468.26,2011-11-23 13:41:00,15,0,234.13,0.125,95
14336.0,4,1759,1614.91,2011-11-23 11:40:00,16,0,403.7275,0.23529411764705882,275
14338.0,2,335,588.22,2011-07-01 14:08:00,160,1,294.11,0.012422360248447204,195
14339.0,1,168,309.52,2011-04-11 11:06:00,242,1,309.52,0.00411522633744856,242
14340.0,1,58,134.7,2011-05-05 09:44:00,218,1,134.7,0.0045662100456621,218
14341.0,8,1403,2182.28,2011-10-25 15:48:00,44,0,272.785,0.17777777777777778,317
14342.0,4,347,668.5600000000001,2011-11-18 13:21:00,20,0,167.14000000000001,0.19047619047619047,209
14344.0,8,477,889.9300000000001,2011-08-04 13:51:00,126,0,111.24125000000001,0.06299212598425197,368
14345.0,1,50,108.98,2011-11-01 09:51:00,38,0,108.98,0.02564102564102564,38
14346.0,2,605,1021.58,2011-08-11 09:47:00,120,0,510.79,0.01652892561983471,296
14348.0,1,183,409.57,2011-03-24 16:23:00,259,1,409.57,0.0038461538461538464,259
14349.0,1,86,133.5,2011-11-29 15:39:00,9,0,133.5,0.1,9
14350.0,1,183,282.93,2011-03-10 14:14:00,273,1,282.93,0.0036496350364963502,273
14351.0,1,12,51.0,2011-06-28 11:56:00,164,1,51.0,0.006060606060606061,164
14352.0,4,538,1078.96,2011-07-05 15:41:00,156,1,269.74,0.025477707006369428,272
14353.0,1,64,90.6,2011-05-08 16:06:00,214,1,90.6,0.004651162790697674,214
14354.0,2,210,163.62,2011-12-04 11:32:00,5,0,81.81,0.3333333333333333,29
14355.0,1,92,174.4,2010-12-09 12:16:00,365,1,174.4,0.00273224043715847,365
14356.0,2,277,701.23,2011-09-21 09:18:00,79,0,350.615,0.025,80
14357.0,1,148,225.77,2011-10-27 16:23:00,42,0,225.77,0.023255813953488372,42
14359.0,3,371,912.18,2011-11-20 13:17:00,18,0,304.06,0.15789473684210525,87
14360.0,4,1151,2128.23,2011-11-08 09:12:00,31,0,532.0575,0.125,94
14362.0,1,100,161.2,2011-11-17 15:08:00,21,0,161.2,0.045454545454545456,21
14364.0,8,1967,3717.35,2011-08-23 11:01:00,108,0,464.66875,0.07339449541284404,210
14367.0,16,4438,9261.52,2011-12-01 13:19:00,7,0,578.845,2.0,275
14368.0,1,36,155.0,2011-01-24 09:52:00,319,1,155.0,0.003125,319
14371.0,1,34,100.5,2011-02-17 16:35:00,294,1,100.5,0.003389830508474576,294
14373.0,1,17,76.55,2010-12-16 15:40:00,357,1,76.55,0.002793296089385475,357
14375.0,1,194,257.68,2011-06-07 13:44:00,184,1,257.68,0.005405405405405406,184
14377.0,2,219,617.05,2011-06-01 13:32:00,190,1,308.525,0.010471204188481676,261
14379.0,2,292,348.1,2011-10-26 16:43:00,43,0,174.05,0.045454545454545456,294
14381.0,1,146,202.68,2011-10-18 17:10:00,51,0,202.68,0.019230769230769232,51
14382.0,1,1237,626.0699999999999,2011-11-13 16:18:00,25,0,626.0699999999999,0.038461538461538464,25
14383.0,3,817,1247.69,2011-11-01 15:53:00,37,0,415.8966666666667,0.07894736842105263,163
14385.0,3,159,202.11,2011-11-30 15:36:00,8,0,67.37,0.3333333333333333,23
14386.0,1,54,142.4,2011-02-16 09:45:00,296,1,142.4,0.003367003367003367,296
14387.0,3,819,1770.56,2011-11-07 12:29:00,32,0,590.1866666666666,0.09090909090909091,108
14388.0,8,1941,3212.84,2011-11-29 13:32:00,9,0,401.605,0.8,372
14389.0,2,729,1043.46,2011-10-05 15:17:00,64,0,521.73,0.03076923076923077,190
14390.0,9,2136,4652.82,2011-11-29 13:49:00,9,0,516.98,0.9,372
14393.0,1,13,67.95,2011-05-05 18:16:00,217,1,67.95,0.0045871559633027525,217
14395.0,9,1693,3507.71,2011-12-07 14:34:00,1,0,389.74555555555554,4.5,371
14396.0,2,225,487.99,2011-10-05 16:09:00,64,0,243.995,0.03076923076923077,370
14397.0,19,1890,2612.96,2011-12-07 09:22:00,2,0,137.52421052631578,6.333333333333333,213
14400.0,1,454,574.7,2011-07-13 15:50:00,148,1,574.7,0.006711409395973154,148
14401.0,13,4507,4051.48,2011-12-05 13:30:00,3,0,311.6523076923077,3.25,359
14403.0,4,519,1475.81,2011-08-01 12:57:00,129,0,368.9525,0.03076923076923077,246
14404.0,6,839,1474.32,2011-11-06 12:30:00,33,0,245.72,0.17647058823529413,368
14406.0,1,77,156.75,2011-08-12 16:54:00,118,0,156.75,0.008403361344537815,118
14407.0,6,1415,2157.73,2011-08-24 14:02:00,106,0,359.62166666666667,0.056074766355140186,276
14408.0,7,1616,2606.53,2011-11-29 11:41:00,10,0,372.3614285714286,0.6363636363636364,263
14409.0,6,1230,2059.4500000000003,2011-09-29 18:18:00,70,0,343.24166666666673,0.08450704225352113,367
14410.0,9,571,1105.07,2011-09-08 15:08:00,91,0,122.78555555555555,0.09782608695652174,305
14411.0,1,196,1063.0,2011-02-02 10:56:00,310,1,1063.0,0.003215434083601286,310
14412.0,2,786,770.03,2011-10-28 10:45:00,42,0,385.015,0.046511627906976744,72
14413.0,1,68,122.7,2010-12-12 13:37:00,361,1,122.7,0.0027624309392265192,361
14414.0,7,2512,1496.98,2011-09-09 12:09:00,91,0,213.8542857142857,0.07608695652173914,358
14415.0,13,3011,5900.28,2011-12-08 14:38:00,0,0,453.86769230769227,13.0,359
14416.0,2,326,490.22,2011-11-17 15:22:00,21,0,245.11,0.09090909090909091,41
14418.0,3,1711,1937.25,2011-12-06 11:39:00,3,0,645.75,0.75,107
14419.0,6,487,1058.06,2011-11-29 11:22:00,10,0,176.34333333333333,0.5454545454545454,364
14420.0,1,334,387.52,2011-09-01 18:07:00,98,0,387.52,0.010101010101010102,98
14421.0,2,365,813.11,2011-10-13 13:24:00,56,0,406.555,0.03508771929824561,211
14422.0,6,2906,4263.64,2011-12-09 11:26:00,0,0,710.6066666666667,6.0,266
14423.0,1,120,265.2,2011-05-05 15:12:00,217,1,265.2,0.0045871559633027525,217
14424.0,1,48,322.08,2011-11-22 11:48:00,17,0,322.08,0.05555555555555555,17
14426.0,10,2699,4481.67,2011-11-16 12:25:00,23,0,448.16700000000003,0.4166666666666667,312
14427.0,2,228,363.34,2011-10-20 14:23:00,49,0,181.67,0.04,63
14428.0,5,436,1244.83,2011-12-02 13:17:00,6,0,248.96599999999998,0.7142857142857143,324
14431.0,1,130,470.36,2011-02-10 10:40:00,302,1,470.36,0.0033003300330033004,302
14432.0,6,2070,2255.51,2011-11-30 08:04:00,9,0,375.91833333333335,0.6,88
14434.0,6,368,1372.8,2011-11-18 08:56:00,21,0,228.79999999999998,0.2727272727272727,71
14436.0,1,129,89.06,2011-09-02 10:13:00,98,0,89.06,0.010101010101010102,98
14437.0,1,60,63.0,2010-12-09 09:27:00,365,1,63.0,0.00273224043715847,365
14438.0,1,82,131.9,2011-02-06 14:56:00,305,1,131.9,0.0032679738562091504,305
14439.0,1,526,2661.24,2011-01-24 11:39:00,319,1,2661.24,0.003125,319
14440.0,5,588,2357.6800000000003,2011-12-01 15:42:00,7,0,471.53600000000006,0.625,365
14441.0,4,446,1712.89,2011-12-09 09:07:00,0,0,428.2225,4.0,255
14442.0,2,482,1589.82,2011-05-19 11:36:00,204,1,794.91,0.00975609756097561,316
14443.0,4,938,1420.2,2011-10-17 10:10:00,53,0,355.05,0.07407407407407407,368
14446.0,4,933,1039.58,2011-12-09 11:34:00,0,0,259.895,4.0,246
14447.0,5,571,1163.23,2011-11-21 08:28:00,18,0,232.64600000000002,0.2631578947368421,280
14448.0,2,104,375.35,2011-11-30 13:50:00,8,0,187.675,0.2222222222222222,363
14449.0,4,757,907.1,2011-11-21 12:06:00,18,0,226.775,0.21052631578947367,371
14450.0,3,241,483.25,2011-06-12 10:46:00,180,1,161.08333333333334,0.016574585635359115,320
14451.0,2,389,662.59,2011-10-10 13:38:00,59,0,331.295,0.03333333333333333,194
14452.0,2,119,264.44,2011-11-29 12:06:00,10,0,132.22,0.18181818181818182,93
14453.0,1,49,119.93,2011-06-02 14:15:00,189,1,119.93,0.005263157894736842,189
14456.0,9,2908,3062.4,2011-12-04 13:59:00,4,0,340.26666666666665,1.8,141
14457.0,1,88,113.64,2011-02-02 09:39:00,310,1,113.64,0.003215434083601286,310
14459.0,1,760,1837.92,2011-07-07 13:35:00,154,1,1837.92,0.0064516129032258064,154
14460.0,3,881,434.34,2011-08-21 14:19:00,109,0,144.78,0.02727272727272727,310
